CODIGO_DA_IES,NOME_DA_IES,SIGLA,CATEGORIA_DA_IES,COMUNITARIA,CONFESSIONAL,FILANTROPICA,ORGANIZACAO_ACADEMICA,CODIGO_MUNICIPIO_IBGE,MUNICIPIO,UF,SITUACAO_IES
23177,Faculdade de Educação Superior de Catalão,,Privada,N,N,N,Faculdade,000000005205109,Catalão,GO,Ativa
3612,FACULDADE ANHANGUERA DE VALINHOS,null,Privada,N,N,N,Faculdade,000000003556206,Valinhos,SP,Ativa
2246,FACULDADE METROPOLITANA DE CIENCIAS E TECNOLOGIA,FAMEC,Privada,N,N,N,Faculdade,000000002403251,Parnamirim,RN,Extinta
1756,FACULDADE ASSOCIADA BRASIL,FAB,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
4836,FACULDADE DE EDUCAÇÃO  ACRIANA EUCLIDES DA CUNHA,INEC,Privada,N,N,N,Faculdade,000000001200401,Rio Branco,AC,Ativa
87,CENTRO UNIVERSITÁRIO DE BRUSQUE,UNIFEBE,Privada,N,N,N,Centro Universitário,000000004202909,Brusque,SC,Ativa
1362,Centro Universitário Governador Ozanam Coelho,UNIFAGOC,Privada,N,N,N,Centro Universitário,000000003169901,Ubá,MG,Ativa
1682,Faculdade Católica Salesiana de Macaé,FCSMA,Privada,N,N,N,Faculdade,000000003302403,Macaé,RJ,Ativa
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,UNIPAM,Privada,N,N,N,Centro Universitário,000000003148004,Patos de Minas,MG,Ativa
353,FACULDADE EVANGÉLICA MACKENZIE DO PARANÁ,FEMPAR,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Ativa
25577,Faculdade IBE,FIBE,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
1664,FACULDADE DA SAÚDE E ECOLOGIA HUMANA,FASEH,Privada,N,N,N,Faculdade,000000003171204,Vespasiano,MG,Ativa
17688,FACULDADE FADAM,FADAM,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Ativa
24201,Faculdade FISEPE,FISEPE,Privada,N,N,N,Faculdade,000000004314100,Passo Fundo,RS,Ativa
21436,Escola de Comando e Estado-Maior do Exército,ECEME,Pública,N,N,N,Instituição Especialmente Credenciada para oferta de cursos lato sensu,000000003304557,Rio de Janeiro,RJ,Ativa
3205,CENTRO UNIVERSITÁRIO DE VIÇOSA,UNIVIÇOSA,Privada,N,N,N,Centro Universitário,000000003171303,Viçosa,MG,Ativa
22758,Faculdade Una de Itabira,Una,Privada,N,N,N,Faculdade,000000003131703,Itabira,MG,Ativa
25181,FACULDADE ALPHAVILLE,FAVI,Privada,N,N,N,Faculdade,000000003534401,Osasco,SP,Ativa
22712,FACULDADE PITÁGORAS UNOPAR DE MURIAÉ,,Privada,N,N,N,Faculdade,000000003143906,Muriaé,MG,Ativa
1591,FACULDADE ESTÁCIO MACAPÁ - ESTÁCIO MACAPÁ,ESTÁCIO MACAPÁ,Privada,N,N,N,Faculdade,000000001600303,Macapá,AP,Ativa
1051,FACULDADE DA SEUNE,SEUNE,Privada,N,N,N,Faculdade,000000002704302,Maceió,AL,Ativa
4107,FACULDADE DE TECNOLOGIA SENAI PORTO ALEGRE,FATEC SENAI,Privada,N,N,N,Faculdade,000000004314902,Porto Alegre,RS,Ativa
3431,FACULDADE DO SERIDÓ,FAS,Privada,N,N,N,Faculdade,000000002403103,Currais Novos,RN,Ativa
5020,FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ,FAETERJ S ANT. PÁDUA,Pública,N,N,N,Faculdade,000000003304706,Santo Antônio de Pádua,RJ,Ativa
1581,FACULDADE DE SANTA LUZIA,FACSAL,Privada,N,N,N,Faculdade,000000003157807,Santa Luzia,MG,Ativa
4101,FACULDADE DE TECNOLOGIA SENAI DE DESENVOLVIMENTO GERENCIAL,FATESG,Privada,N,N,N,Faculdade,000000005208707,Goiânia,GO,Ativa
3618,FACULDADE LUSÓFONA DE SÃO PAULO,FL-SP,Privada,N,N,N,Faculdade,000000003513009,Cotia,SP,Ativa
25352,Universidade Federal de Rondonópolis,UFR,Pública,N,N,N,Universidade,000000005107602,Rondonópolis,MT,Ativa
1076,FACULDADE CATÓLICA DA PARAÍBA,null,Privada,N,N,N,Faculdade,000000002503704,Cajazeiras,PB,Ativa
3794,FACULDADE DE TECNOLOGIA DE MINAS GERAIS,FATEMG,Privada,N,N,N,Faculdade,000000003131307,Ipatinga,MG,Extinta
677,Faculdades Reunidas da ASCE,FRASCE,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
19860,FACULDADE CONCEITO EDUCACIONAL,FACCON,Privada,N,N,N,Faculdade,000000002601201,Arcoverde,PE,Ativa
15803,FACULDADE DE TECNOLOGIA DE TATUÍ - PROF. WILSON ROBERTO RIBEIRO DE CAMARGO,FATEC TATUÍ,Pública,N,N,N,Faculdade,000000003554003,Tatuí,SP,Ativa
1153,UNIVERSIDADE CÂNDIDO MENDES,UCAM,Privada,N,N,N,Universidade,000000003304557,Rio de Janeiro,RJ,Ativa
22329,FACULDADE UNINTA FORTALEZA,null,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Ativa
23252,Escola Superior UNA de Itumbiara,,Privada,N,N,N,Faculdade,000000005211503,Itumbiara,GO,Ativa
26097,Faculdade Soberana de Cachoeiro do Itapemirim,SOBERANA,Privada,N,N,N,Faculdade,000000003201209,Cachoeiro de Itapemirim,ES,Ativa
25187,Faculdade de Ciências e Empreendedorismo de Simões Filho,Facemp SF,Privada,N,N,N,Faculdade,000000002930709,Simões Filho,BA,Ativa
24382,FACULDADE UNINASSAU CARPINA,NASSAU CARPINA,Privada,N,N,N,Faculdade,000000002604007,Carpina,PE,Ativa
3663,FACULDADE FORTIUM DE BRASÍLIA,FFB,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Extinta
396,Centro Universitário Ruy Barbosa Wyden,UniRuy Wyden,Privada,N,N,N,Centro Universitário,000000002927408,Salvador,BA,Ativa
5133,FACULDADE SENAC SÃO MIGUEL DO OESTE,null,Privada,N,N,N,Faculdade,000000004217204,São Miguel do Oeste,SC,Ativa
21882,Faculdade Pitágoras de Altamira,,Privada,N,N,N,Faculdade,000000001500602,Altamira,PA,Extinta
143,UNIVERSIDADE DE UBERABA,UNIUBE,Privada,N,N,N,Universidade,000000003170107,Uberaba,MG,Ativa
526,CENTRO UNIVERSITÁRIO BRAZ CUBAS,,Privada,N,N,N,Centro Universitário,000000003530607,Mogi das Cruzes,SP,Ativa
1087,CENTRO UNIVERSITÁRIO APARÍCIO CARVALHO,FIMCA,Privada,N,N,N,Centro Universitário,000000001100205,Porto Velho,RO,Ativa
26656,FACULDADE FASIPE BRASÍLIA,FASIPE,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
25234,Centro Educacional Superior MASTER,CESMaster,Privada,N,N,N,Faculdade,000000003204906,São Mateus,ES,Ativa
1394,FACULDADE CASTRO ALVES,FCA,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Ativa
23099,Faculdade Anhanguera de Palmas,,Privada,N,N,N,Faculdade,000000001721000,Palmas,TO,Ativa
3793,FACULDADE DE FRUTAL,FAF,Privada,N,N,N,Faculdade,000000003127107,Frutal,MG,Extinta
23821,Faculdades UNISERTÃO,null,Privada,N,N,N,Faculdade,000000002516201,Sousa,PB,Ativa
22985,Faculdade Trilógica Nossa Senhora de Todos os Povos,FATRI EAD,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
17617,ESCOLA NACIONAL DE ADMINISTRAÇÃO PÚBLICA,ENAP,Pública,N,N,N,Escola de Governo,000000005300108,Brasília,DF,Ativa
2342,INSTITUTO SUPERIOR DE EDUCAÇÃO CERES,ISE-CERES,Privada,N,N,N,Faculdade,000000003549805,São José do Rio Preto,SP,Extinta
507,Faculdade Mais de Ituiutaba,FacMais,Privada,N,N,N,Faculdade,000000003134202,Ituiutaba,MG,Ativa
282,FACULDADE DE CIÊNCIAS ADMINISTRATIVAS E CONTÁBEIS COSTA BRAGA,FCB,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Extinta
2328,FACULDADE ITEANA DE BOTUCATU,FITB,Privada,N,N,N,Faculdade,000000003507506,Botucatu,SP,Ativa
27029,Faculdade São Leopoldo Mandic de Limeira,SLM Limeira,Privada,N,N,N,Faculdade,000000003526902,Limeira,SP,Ativa
29929,COLÉGIO TECNOLÓGICO DO ESTADO DE GOIÁS GOVERNADOR OTÁVIO LAG,COTEC GOL,Pública,N,N,N,Faculdade,000000005208608,Goianésia,GO,Ativa
4421,FACULDADE DE TECNOLOGIA SENAI BELO HORIZONTE,FATEC SENAI BH,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Extinta
25988,FACULDADE PHYSIO CURSOS,FACPHYSIO,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
14783,FACULDADE DE TECNOLOGIA SENAI TOLEDO,,Privada,N,N,N,Faculdade,000000004127700,Toledo,PR,Extinta
21463,FACULDADE DE ENSINO PORTAL,FEP,Privada,N,N,N,Faculdade,000000002309607,Pacajus,CE,Ativa
13238,INSTITUTO BRASILEIRO DE EDUCACAO SUPERIOR CONTINUADA,IBEC,Privada,N,N,N,Faculdade,000000003305109,São João de Meriti,RJ,Extinta
160,Centro Universitário Frassinetti do Recife,UniFAFIRE,Privada,S,N,N,Centro Universitário,000000002611606,Recife,PE,Ativa
3807,FACULDADE DE TECNOLOGIA IAPEC,IAPEC,Privada,N,N,N,Faculdade,000000004113700,Londrina,PR,Extinta
21935,Fundação Escola Lince Kempim,FELK,Privada,N,N,N,Faculdade,000000001101500,Seringueiras,RO,Ativa
162,CENTRO UNIVERSITÁRIO BELAS ARTES DE SÃO PAULO,FEBASP,Privada,N,N,N,Centro Universitário,000000003550308,São Paulo,SP,Ativa
18304,FACULDADE ARIANO SUASSUNA - UNIVAS,null,Privada,N,N,N,Faculdade,000000001302504,Manacapuru,AM,Ativa
13643,FACULDADES EVANGÉLICAS INTEGRADAS CANTARES DE SALOMÃO,FEICS,Privada,N,N,N,Faculdade,000000005103403,Cuiabá,MT,Ativa
3488,Centro de Ensino Superior de Conselheiro Lafaiete,CES-CL,Privada,N,N,N,Faculdade,000000003118304,Conselheiro Lafaiete,MG,Ativa
4121,CENTRO UNIVERSITÁRIO MAURICIO DE NASSAU DE ARACAJU,null,Privada,N,N,N,Centro Universitário,000000002800308,Aracaju,SE,Ativa
17745,Faculdade de São Carlos,FASC,Privada,N,N,N,Faculdade,000000003548906,São Carlos,SP,Extinta
584,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Pública,N,N,N,Universidade,000000005208707,Goiânia,GO,Ativa
23030,Faculdade Cognitivo,COGNITIVO,Privada,N,N,N,Faculdade,000000004205407,Florianópolis,SC,Ativa
3515,CENTRO UNIVERSITÁRIO DA VITÓRIA DE SANTO ANTÃO,UNIVISA,Privada,N,N,N,Centro Universitário,000000002616407,Vitória de Santo Antão,PE,Ativa
26902,Faculdade de Medicina Uniderp de Dourados,null,Privada,N,N,N,Faculdade,000000005003702,Dourados,MS,Ativa
2457,FACULDADE ISAAC NEWTON,FACINE,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Extinta
657,FACULDADE DE FORMAÇÃO DE PROFESSORES DE SERRA TALHADA,FAFOPST,Pública,N,N,N,Faculdade,000000002613909,Serra Talhada,PE,Ativa
1577,FACULDADE INTERMUNICIPAL DO NOROESTE DO PARANÁ,FACINOR,Privada,N,N,N,Faculdade,000000004113502,Loanda,PR,Extinta
22566,Faculdade Metropolitana de Itacoatiara,FAMETRO,Privada,N,N,N,Faculdade,000000001301902,Itacoatiara,AM,Ativa
2041,FACULDADE SUDAMÉRICA,SUDAMÉRICA,Privada,N,N,N,Faculdade,000000003115300,Cataguases,MG,Ativa
24966,Faculdade Uniavan Rio do Sul,Uniavan,Privada,N,N,N,Faculdade,000000004214805,Rio do Sul,SC,Ativa
22703,FACULDADE PITÁGORAS DE CONCÓRDIA,,Privada,N,N,N,Faculdade,000000004204301,Concórdia,SC,Ativa
26265,Faculdade ITA Educacional,ITA,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
107,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL REI,UFSJ,Pública,N,N,N,Universidade,000000003162500,São João del Rei,MG,Ativa
21924,Faculdade Anhanguera de Assis,,Privada,N,N,N,Faculdade,000000003504008,Assis,SP,Extinta
4962,CENTRO UNIVERSITÁRIO DE SETE LAGOAS,UNIFEMM,Privada,N,N,N,Centro Universitário,000000003167202,Sete Lagoas,MG,Ativa
24511,FACULDADE DE TECNOLOGIA DO SUDOESTE DA BAHIA,FATESB,Privada,N,N,N,Faculdade,000000002918001,Jequié,BA,Ativa
2484,Centro Universitário Processus,UNIPROCESSUS,Privada,N,N,N,Centro Universitário,000000005300108,Brasília,DF,Ativa
26910,FACULDADES SENSU,SENSU,Privada,N,N,N,Faculdade,000000005208707,Goiânia,GO,Ativa
17830,Faculdade Católica de Abaetetuba,FCAB,Privada,N,S,N,Faculdade,000000001500107,Abaetetuba,PA,Ativa
1709,Centro Universitário Tiradentes de Pernambuco,UNIT PE,Privada,N,N,N,Centro Universitário,000000002611606,Recife,PE,Ativa
1671,FACULDADE DE ENSINO UNIFICADO DE BELO HORIZONTE,FEUBH,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Extinta
4017,CENTRO UNIVERSITÁRIO PADRE ANCHIETA,UNIANCHIETA,Privada,N,N,N,Centro Universitário,000000003525904,Jundiaí,SP,Ativa
14128,Faculdade Presidente Antônio Carlos de Vazante,FEES Vazante,Privada,N,N,N,Faculdade,000000003171006,Vazante,MG,Extinta
11376,FACULDADE VILLA-LOBOS DO CONE-LESTE PAULISTA,FAV-COLESP,Privada,N,N,N,Faculdade,000000003549904,São José dos Campos,SP,Extinta
264,UNIVERSIDADE SÃO MARCOS,USM,Privada,N,N,N,Universidade,000000003550308,São Paulo,SP,Extinta
780,UNIVERSIDADE DE CUIABÁ,UNIC/UNIME,Privada,N,N,N,Universidade,000000005103403,Cuiabá,MT,Ativa
1891,Faculdade Sartre COC,FACOC SALVADOR,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Extinta
26532,Faculdade Portuguesa de Ensino Superior,FAPES,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Ativa
60,CENTRO UNIVERSITÁRIO MUNICIPAL DE FRANCA,UNI-FACEF,Pública,N,N,N,Centro Universitário,000000003516200,Franca,SP,Ativa
16781,Faculdade Rio Sono,riso,Privada,N,N,N,Faculdade,000000001716505,Pedro Afonso,TO,Extinta
4431,FACULDADE DE ENFERMAGEM NOVA ESPERANÇA DE MOSSORÓ - FACENE/RN,FACENE/RN,Privada,N,N,N,Faculdade,000000002408003,Mossoró,RN,Ativa
17896,FACULDADE BRASILEIRA DE TECNOLOGIA,FBT,Privada,N,N,N,Faculdade,000000002910800,Feira de Santana,BA,Ativa
21819,FACULDADE REGIONAL DO AMAZONAS,FAM,Privada,N,N,N,Faculdade,000000001302603,Manaus,AM,Ativa
2393,FACULDADE MARISTA,FM,Privada,N,N,N,Faculdade,000000003106200,Belo Horizonte,MG,Extinta
3334,FACULDADE DE TECNOLOGIA SÃO GONÇALO,FATESG,Privada,N,N,N,Faculdade,000000003304904,São Gonçalo,RJ,Extinta
25511,FACULDADE SANAR,SANAR,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Ativa
1546,FACULDADE DE EDUCAÇÃO SÃO FRANCISCO,FAESF,Privada,N,N,N,Faculdade,000000002108207,Pedreiras,MA,Ativa
5052,FACULDADE DE EDUCAÇÃO TECNOLÓGICA DO ESTADO DO RIO DE JANEIRO - FAETERJ,FAETERJ TRÊS RIOS,Pública,N,N,N,Faculdade,000000003306008,Três Rios,RJ,Ativa
25223,FACULDADE ATENAS SORRISO,,Privada,N,N,N,Faculdade,000000005107925,Sorriso,MT,Ativa
17490,FACULDADE JOÃO PAULO II,FAJOP,Privada,N,N,N,Faculdade,000000005218508,Quirinópolis,GO,Ativa
224,Centro Universitário FMABC,FMABC,Privada,N,N,N,Centro Universitário,000000003547809,Santo André,SP,Ativa
370,FACULDADE PAULISTA DE ARTES,FPA,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
456,CENTRO UNIVERSITÁRIO SANT´ANNA,UNISANT'ANNA,Privada,N,N,N,Centro Universitário,000000003550308,São Paulo,SP,Ativa
4616,FACULDADE ANHANGUERA DE CAXIAS DO SUL,null,Privada,N,N,N,Faculdade,000000004305108,Caxias do Sul,RS,Ativa
11895,Faculdade Unibras Brasília,FACBRAS,Privada,N,N,N,Faculdade,000000005300108,Brasília,DF,Ativa
576,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,UFJF,Pública,N,N,N,Universidade,000000003136702,Juiz de Fora,MG,Ativa
25277,UNIVERSIDADE FEDERAL DO DELTA DO PARNAIBA,UFDPAR,Pública,N,N,N,Universidade,000000002207702,Parnaíba,PI,Ativa
4000,FACULDADE DE ENSINO SUPERIOR DO INTERIOR PAULISTA,FAIP,Privada,N,N,N,Faculdade,000000003529005,Marília,SP,Ativa
14220,Faculdade Presidente Antônio Carlos de Piraúba,FUNEES,Privada,N,N,N,Faculdade,000000003151305,Piraúba,MG,Extinta
3427,Faculdade Jardins ALL,FacJardins ALL,Privada,N,N,N,Faculdade,000000002803500,Lagarto,SE,Ativa
1144,FACULDADE DE CIÊNCIAS HUMANAS,IMENSU,Privada,N,N,N,Faculdade,000000003528502,Mairiporã,SP,Ativa
3826,FACULDADE DE SALVADOR,null,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Extinta
24390,Faculdade de Tecnologia e Ciências - FTC Alagoinhas,FTC Alagoinhas,Privada,N,N,N,Faculdade,000000002900702,Alagoinhas,BA,Ativa
3242,FACULDADE DE TECNOLOGIA E GESTÃO,FATEG,Privada,N,N,N,Faculdade,000000004104808,Cascavel,PR,Extinta
2280,FACULDADE SUPERIOR DE RIBAS DO RIO PARDO,FASURP,Privada,N,N,N,Faculdade,000000005007109,Ribas do Rio Pardo,MS,Extinta
126,INSTITUTO NACIONAL DE TELECOMUNICAÇÕES,INATEL,Privada,N,N,N,Faculdade,000000003159605,Santa Rita do Sapucaí,MG,Ativa
349,CENTRO UNIVERSITÁRIO DE BELO HORIZONTE,UNI-BH,Privada,N,N,N,Centro Universitário,000000003106200,Belo Horizonte,MG,Ativa
19914,FACULDADE MASTER,FAC MASTER,Privada,N,N,N,Faculdade,000000002800308,Aracaju,SE,Extinta
24378,FACULDADE SENAC JOINVILLE,SENAC,Privada,N,N,N,Faculdade,000000004209102,Joinville,SC,Ativa
23022,Faculdade Cetrus Sanar,CETRUS,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
2186,FACULDADE SALESIANA DOM BOSCO,FSDB,Privada,N,N,N,Faculdade,000000001302603,Manaus,AM,Ativa
721,FACULDADE DE ASSIS,FASS,Privada,N,N,N,Faculdade,000000003504008,Assis,SP,Ativa
4362,FACULDADE ANHANGUERA DE BETIM,null,Privada,N,N,N,Faculdade,000000003106705,Betim,MG,Ativa
2049,FACULDADE CATÓLICA DO MARANHÃO,FACMA,Privada,N,N,N,Faculdade,000000002111300,São Luís,MA,Ativa
2787,FACULDADES PEQUENO PRÍNCIPE,FPP,Privada,N,N,N,Faculdade,000000004106902,Curitiba,PR,Ativa
23197,Faculdade SOCIESC de Educação de Jaraguá do Sul,,Privada,N,N,N,Faculdade,000000004208906,Jaraguá do Sul,SC,Ativa
23235,Instituto Universitário São Judas de Guarulhos,ISJTGUA,Privada,N,N,N,Faculdade,000000003518800,Guarulhos,SP,Ativa
1992,INSTITUTO DE ENSINO SUPERIOR DE PIEDADE,IESP,Privada,N,N,N,Faculdade,000000002607901,Jaboatão dos Guararapes,PE,Extinta
25222,FACULDADE ATENAS PORTO SEGURO,,Privada,N,N,N,Faculdade,000000002925303,Porto Seguro,BA,Ativa
207,CENTRO UNIVERSITÁRIO MOURA LACERDA,CUML,Privada,N,N,N,Centro Universitário,000000003543402,Ribeirão Preto,SP,Ativa
492,FACULDADE DE ADMINISTRAÇÃO CIÊNCIAS ECON E CONTÁBEIS DE GUARATINGUETÁ,FACEAG,Privada,N,N,N,Faculdade,000000003518404,Guaratinguetá,SP,Ativa
1881,FACULDADE DA ESCADA,FAESC,Privada,N,N,N,Faculdade,000000002605202,Escada,PE,Ativa
4157,FACULDADE METROPOLITANA DE RIO DO SUL,FAMESUL,Privada,N,N,N,Faculdade,000000004214805,Rio do Sul,SC,Ativa
22252,FACULDADE UNIBRAS DO PARÁ,FACBRAS,Privada,N,N,N,Faculdade,000000001505437,Ourilândia do Norte,PA,Extinta
3336,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,UERGS,Pública,N,N,N,Universidade,000000004314902,Porto Alegre,RS,Ativa
21088,FACULDADE RODOLFO TEÓFILO,FRT,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Ativa
3963,INSTITUTO SUPERIOR DE EDUCAÇÃO CARLOS CHAGAS,ISECC,Privada,N,N,N,Faculdade,000000003136702,Juiz de Fora,MG,Extinta
2169,FACULDADE CENECISTA DE FORTALEZA,FACEFOR,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Extinta
22759,Instituto Una de Itabira,Una,Privada,N,N,N,Faculdade,000000003131703,Itabira,MG,Ativa
19337,FACULDADE UNIFAMETRO MARACANAÚ,null,Privada,N,N,N,Faculdade,000000002307650,Maracanaú,CE,Ativa
3947,FACULDADE SENAC CHAPECÓ,SENAC,Privada,N,N,N,Faculdade,000000004204202,Chapecó,SC,Ativa
1319,FACULDADE TECSOMA,FATEC,Privada,N,N,N,Faculdade,000000003147006,Paracatu,MG,Ativa
19635,Faculdade de Ensino Superior Pelegrino Cipriani,FASPEC,Privada,N,N,N,Faculdade,000000005103403,Cuiabá,MT,Ativa
483,CENTRO UNIVERSITÁRIO METROPOLITANO DE SÃO PAULO,UNIMESP,Privada,N,N,N,Centro Universitário,000000003518800,Guarulhos,SP,Ativa
5663,FACULDADE DE VARGEM GRANDE PAULISTA,null,Privada,N,N,N,Faculdade,000000003556453,Vargem Grande Paulista,SP,Extinta
14242,Faculdade Conexão,CONEXÃO,Privada,N,N,N,Faculdade,000000003168705,Timóteo,MG,Ativa
669,UNIVERSIDADE NILTON LINS,UNINILTONLINS,Privada,N,N,N,Universidade,000000001302603,Manaus,AM,Ativa
21165,FACULDADE EASE BRASIL,EASE,Privada,N,N,N,Faculdade,000000002304400,Fortaleza,CE,Extinta
336,FACULDADE MACHADO SOBRINHO,FMS,Privada,N,N,N,Faculdade,000000003136702,Juiz de Fora,MG,Extinta
27145,FACULDADE SOCORRO SOARES,FASS,Privada,N,N,N,Faculdade,000000002504405,Conceição,PB,Ativa
1123,INSTITUTO DE EDUCAÇÃO SUPERIOR UNYAHNA DE SALVADOR,IESUS,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Extinta
25722,Faculdade Canadenses no Brasil,,Privada,N,N,N,Faculdade,000000003201506,Colatina,ES,Ativa
14205,Faculdade Presidente Antônio Carlos de Bambuí,FUNEES,Privada,N,N,N,Faculdade,000000003105103,Bambuí,MG,Extinta
40,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,Pública,N,N,N,Universidade,000000002927408,Salvador,BA,Ativa
1360,iCEV - Instituto de Ensino Superior,null,Privada,N,N,N,Faculdade,000000002211001,Teresina,PI,Ativa
4065,FACULDADE DE TECNOLOGIA DO INSTITUTO BANDEIRANTE DE EDUCAÇÃO E CULTURA,IBEC,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Extinta
1141,CENTRO UNIVERSITÁRIO GAMA E SOUZA,null,Privada,N,N,N,Centro Universitário,000000003304557,Rio de Janeiro,RJ,Ativa
997,Centro Universitário de Bauru,,Privada,N,N,N,Centro Universitário,000000003506003,Bauru,SP,Ativa
4198,Faculdade Morgana Potrich,FAMP,Privada,N,N,N,Faculdade,000000005213103,Mineiros,GO,Ativa
4367,CENTRO UNIVERSITÁRIO FATENE,UNIFATENE,Privada,N,N,N,Centro Universitário,000000002303709,Caucaia,CE,Ativa
22449,INSTITUTO SUPERIOR DE CIÊNCIAS DA SAÚDE CARLOS CHAGAS,IPGMCC,Privada,N,N,N,Faculdade,000000003304557,Rio de Janeiro,RJ,Ativa
1620,FACULDADE SANTA RITA,FASAR,Privada,N,N,N,Faculdade,000000003533502,Novo Horizonte,SP,Ativa
2141,FACULDADES BATISTA DO PARANÁ,FABAPAR,Privada,N,S,N,Faculdade,000000004106902,Curitiba,PR,Ativa
18681,FACULDADE VERBO EDUCACIONAL,VERBOEDU,Privada,N,N,N,Faculdade,000000004314902,Porto Alegre,RS,Ativa
18675,Faculdade Univeritas Universus Veritas de Campo Grande,null,Privada,N,N,N,Faculdade,000000005002704,Campo Grande,MS,Extinta
21239,Faculdade Anhanguera de Jaú,FAJ,Privada,N,N,N,Faculdade,000000003525300,Jaú,SP,Ativa
25207,FACULDADE NOVE DE JULHO DE BOTUCATU,NOVE-BOTUCATU,Privada,N,N,N,Faculdade,000000003507506,Botucatu,SP,Ativa
832,FACULDADE ARQUIDIOCESANA DE CURVELO,FAC,Privada,N,N,N,Faculdade,000000003120904,Curvelo,MG,Ativa
1734,Centro Universitário Facid Wyden,UNIFACID WYDEN,Privada,N,N,N,Centro Universitário,000000002211001,Teresina,PI,Ativa
5394,INSTITUTO DE ENSINO SUPERIOR INTEGRADO-IESI,FENORD,Privada,N,N,N,Faculdade,000000003168606,Teófilo Otoni,MG,Ativa
21822,FACULDADE FAVENI GUARULHOS,FAVENI - GUARULHOS,Privada,N,N,N,Faculdade,000000003518800,Guarulhos,SP,Extinta
99,FACULDADE DE DIREITO DE CONSELHEIRO LAFAIETE,FDCL,Privada,N,N,N,Faculdade,000000003118304,Conselheiro Lafaiete,MG,Ativa
3377,FACULDADE MONTESSORIANO DE SALVADOR,FAMA,Privada,N,N,N,Faculdade,000000002927408,Salvador,BA,Ativa
1100,Centro Universitário Carlos Drummond de Andrade,UniDrummond,Privada,N,N,N,Centro Universitário,000000003550308,São Paulo,SP,Ativa
3933,FACULDADE MÉTODO DE SÃO PAULO,FAMESP,Privada,N,N,N,Faculdade,000000003550308,São Paulo,SP,Ativa
1075,CENTRO UNIVERSITÁRIO - UNIESP,UNIESP,Privada,N,N,N,Centro Universitário,000000002503209,Cabedelo,PB,Ativa
4100,FACULDADE DE TECNOLOGIA SENAI ÍTALO BOLOGNA,FATECIB,Privada,N,N,N,Faculdade,000000005208707,Goiânia,GO,Ativa
1711,CENTRO UNIVERSITÁRIO DE PRESIDENTE PRUDENTE,UNIPRUDENTE,Privada,N,N,N,Centro Universitário,000000003541406,Presidente Prudente,SP,Ativa
852,FIAP - Centro Universitário,null,Privada,N,N,N,Centro Universitário,000000003550308,São Paulo,SP,Ativa
1220,INSTITUTO MATÃO DE ENSINO SUPERIOR,IMES,Privada,N,N,N,Faculdade,000000003529302,Matão,SP,Extinta
22191,Faculdade Estácio de Jaraguá do Sul,Estácio Jaraguá,Privada,N,N,N,Faculdade,000000004208906,Jaraguá do Sul,SC,Ativa
1721,FACULDADE DE VIÇOSA,FDV,Privada,N,N,N,Faculdade,000000003171303,Viçosa,MG,Ativa
3803,FACULDADE DE JAÚ,null,Privada,N,N,N,Faculdade,000000003525300,Jaú,SP,Extinta
18,UNIVERSIDADE CATÓLICA DE PELOTAS,UCPEL,Privada,S,S,N,Universidade,000000004314407,Pelotas,RS,Ativa
